macc_mode,cap_scenario,msr_level,regime,year,kau_realized_krw
exponential,middle,L4,perverse,2039,19441
exponential,middle,L4,perverse,2040,19759
exponential,middle,L4,perverse_low,2026,9102
exponential,middle,L4,perverse_low,2027,9618
exponential,middle,L4,perverse_low,2028,10162
exponential,middle,L4,perverse_low,2029,10736
exponential,middle,L4,perverse_low,2030,11343
exponential,middle,L4,perverse_low,2031,13155
exponential,middle,L4,perverse_low,2032,13898
exponential,middle,L4,perverse_low,2033,14684
exponential,middle,L4,perverse_low,2034,15514
exponential,middle,L4,perverse_low,2035,16392
exponential,middle,L4,perverse_low,2036,17318
exponential,middle,L4,perverse_low,2037,18297
exponential,middle,L4,perverse_low,2038,19154
exponential,middle,L4,perverse_low,2039,19564
exponential,middle,L4,perverse_low,2040,19759
exponential,middle,L4,reform,2026,9417
exponential,middle,L4,reform,2027,10100
exponential,middle,L4,reform,2028,10828
exponential,middle,L4,reform,2029,11607
exponential,middle,L4,reform,2030,12439
exponential,middle,L4,reform,2031,12598
exponential,middle,L4,reform,2032,13228
exponential,middle,L4,reform,2033,13890
exponential,middle,L4,reform,2034,14584
exponential,middle,L4,reform,2035,15312
exponential,middle,L4,reform,2036,16077
exponential,middle,L4,reform,2037,16985
exponential,middle,L4,reform,2038,17931
exponential,middle,L4,reform,2039,18888
exponential,middle,L4,reform,2040,19759
exponential,middle,L_EU,frictionless,2026,10713
exponential,middle,L_EU,frictionless,2027,11318
exponential,middle,L_EU,frictionless,2028,11958
exponential,middle,L_EU,frictionless,2029,12634
exponential,middle,L_EU,frictionless,2030,13349
exponential,middle,L_EU,frictionless,2031,13708
exponential,middle,L_EU,frictionless,2032,14451
exponential,middle,L_EU,frictionless,2033,15268
exponential,middle,L_EU,frictionless,2034,16131
exponential,middle,L_EU,frictionless,2035,17043
exponential,middle,L_EU,frictionless,2036,17597
exponential,middle,L_EU,frictionless,2037,18136
exponential,middle,L_EU,frictionless,2038,18709
exponential,middle,L_EU,frictionless,2039,19318
exponential,middle,L_EU,frictionless,2040,19759
exponential,middle,L_EU,noresponse,2026,9731
exponential,middle,L_EU,noresponse,2027,10282
exponential,middle,L_EU,noresponse,2028,10863
exponential,middle,L_EU,noresponse,2029,11477
exponential,middle,L_EU,noresponse,2030,12126
exponential,middle,L_EU,noresponse,2031,12812
exponential,middle,L_EU,noresponse,2032,13536
exponential,middle,L_EU,noresponse,2033,14301
exponential,middle,L_EU,noresponse,2034,15110
exponential,middle,L_EU,noresponse,2035,15964
exponential,middle,L_EU,noresponse,2036,16867
exponential,middle,L_EU,noresponse,2037,17820
exponential,middle,L_EU,noresponse,2038,18709
exponential,middle,L_EU,noresponse,2039,19318
exponential,middle,L_EU,noresponse,2040,19759
exponential,middle,L_EU,perverse,2026,9486
exponential,middle,L_EU,perverse,2027,10023
exponential,middle,L_EU,perverse,2028,10589
exponential,middle,L_EU,perverse,2029,11188
exponential,middle,L_EU,perverse,2030,11820
exponential,middle,L_EU,perverse,2031,12588
exponential,middle,L_EU,perverse,2032,13307
exponential,middle,L_EU,perverse,2033,14059
exponential,middle,L_EU,perverse,2034,14855
exponential,middle,L_EU,perverse,2035,15694
exponential,middle,L_EU,perverse,2036,16684
exponential,middle,L_EU,perverse,2037,17741
exponential,middle,L_EU,perverse,2038,18709
exponential,middle,L_EU,perverse,2039,19318
exponential,middle,L_EU,perverse,2040,19759
exponential,middle,L_EU,perverse_low,2026,9240
exponential,middle,L_EU,perverse_low,2027,9764
exponential,middle,L_EU,perverse_low,2028,10316
exponential,middle,L_EU,perverse_low,2029,10898
exponential,middle,L_EU,perverse_low,2030,11514
exponential,middle,L_EU,perverse_low,2031,12364
exponential,middle,L_EU,perverse_low,2032,13078
exponential,middle,L_EU,perverse_low,2033,13818
exponential,middle,L_EU,perverse_low,2034,14600
exponential,middle,L_EU,perverse_low,2035,15424
exponential,middle,L_EU,perverse_low,2036,16502
exponential,middle,L_EU,perverse_low,2037,17662
exponential,middle,L_EU,perverse_low,2038,18709
exponential,middle,L_EU,perverse_low,2039,19318
exponential,middle,L_EU,perverse_low,2040,19759
exponential,middle,L_EU,reform,2026,9486
exponential,middle,L_EU,reform,2027,10140
exponential,middle,L_EU,reform,2028,10836
exponential,middle,L_EU,reform,2029,11578
exponential,middle,L_EU,reform,2030,12371
exponential,middle,L_EU,reform,2031,13092
exponential,middle,L_EU,reform,2032,13925
exponential,middle,L_EU,reform,2033,14821
exponential,middle,L_EU,reform,2034,15774
exponential,middle,L_EU,reform,2035,16787
exponential,middle,L_EU,reform,2036,17506
exponential,middle,L_EU,reform,2037,18096
exponential,middle,L_EU,reform,2038,18709
exponential,middle,L_EU,reform,2039,19318
exponential,middle,L_EU,reform,2040,19759
exponential,middle,L_C,frictionless,2026,10601
exponential,middle,L_C,frictionless,2027,11201
exponential,middle,L_C,frictionless,2028,11834
exponential,middle,L_C,frictionless,2029,12503
exponential,middle,L_C,frictionless,2030,13210
exponential,middle,L_C,frictionless,2031,13957
exponential,middle,L_C,frictionless,2032,14746
exponential,middle,L_C,frictionless,2033,15580
exponential,middle,L_C,frictionless,2034,16446
exponential,middle,L_C,frictionless,2035,17092
exponential,middle,L_C,frictionless,2036,17597
exponential,middle,L_C,frictionless,2037,18136
exponential,middle,L_C,frictionless,2038,18709
exponential,middle,L_C,frictionless,2039,19318
exponential,middle,L_C,frictionless,2040,19759
exponential,middle,L_C,noresponse,2026,9731
exponential,middle,L_C,noresponse,2027,10282
exponential,middle,L_C,noresponse,2028,10863
exponential,middle,L_C,noresponse,2029,11477
exponential,middle,L_C,noresponse,2030,12126
exponential,middle,L_C,noresponse,2031,12812
exponential,middle,L_C,noresponse,2032,13536
exponential,middle,L_C,noresponse,2033,14301
exponential,middle,L_C,noresponse,2034,15110
exponential,middle,L_C,noresponse,2035,15964
exponential,middle,L_C,noresponse,2036,16867
exponential,middle,L_C,noresponse,2037,17820
exponential,middle,L_C,noresponse,2038,18709
exponential,middle,L_C,noresponse,2039,19318
exponential,middle,L_C,noresponse,2040,19759
exponential,middle,L_C,perverse,2026,9514
exponential,middle,L_C,perverse,2027,10052
exponential,middle,L_C,perverse,2028,10620
exponential,middle,L_C,perverse,2029,11220
exponential,middle,L_C,perverse,2030,11855
exponential,middle,L_C,perverse,2031,12526
exponential,middle,L_C,perverse,2032,13234
exponential,middle,L_C,perverse,2033,13981
exponential,middle,L_C,perverse,2034,14776
exponential,middle,L_C,perverse,2035,15682
exponential,middle,L_C,perverse,2036,16684
exponential,middle,L_C,perverse,2037,17741
exponential,middle,L_C,perverse,2038,18709
exponential,middle,L_C,perverse,2039,19318
exponential,middle,L_C,perverse,2040,19759
exponential,middle,L_C,perverse_low,2026,9296
exponential,middle,L_C,perverse_low,2027,9822
exponential,middle,L_C,perverse_low,2028,10378
exponential,middle,L_C,perverse_low,2029,10964
exponential,middle,L_C,perverse_low,2030,11584
exponential,middle,L_C,perverse_low,2031,12240
exponential,middle,L_C,perverse_low,2032,12931
exponential,middle,L_C,perverse_low,2033,13662
exponential,middle,L_C,perverse_low,2034,14442
exponential,middle,L_C,perverse_low,2035,15400
exponential,middle,L_C,perverse_low,2036,16502
exponential,middle,L_C,perverse_low,2037,17662
exponential,middle,L_C,perverse_low,2038,18709
exponential,middle,L_C,perverse_low,2039,19318
exponential,middle,L_C,perverse_low,2040,19759
exponential,middle,L_C,reform,2026,9514
exponential,middle,L_C,reform,2027,10156
exponential,middle,L_C,reform,2028,10839
exponential,middle,L_C,reform,2029,11567
exponential,middle,L_C,reform,2030,12343
exponential,middle,L_C,reform,2031,13170
exponential,middle,L_C,reform,2032,14050
exponential,middle,L_C,reform,2033,14988
exponential,middle,L_C,reform,2034,15978
exponential,middle,L_C,reform,2035,16824
exponential,middle,L_C,reform,2036,17506
exponential,middle,L_C,reform,2037,18096
exponential,middle,L_C,reform,2038,18709
exponential,middle,L_C,reform,2039,19318
exponential,middle,L_C,reform,2040,19759
exponential,middle,L_QB,frictionless,2026,13488
exponential,middle,L_QB,frictionless,2027,14251
exponential,middle,L_QB,frictionless,2028,15056
exponential,middle,L_QB,frictionless,2029,15908
exponential,middle,L_QB,frictionless,2030,16807
exponential,middle,L_QB,frictionless,2031,17757
exponential,middle,L_QB,frictionless,2032,18761
exponential,middle,L_QB,frictionless,2033,19822
exponential,middle,L_QB,frictionless,2034,20943
exponential,middle,L_QB,frictionless,2035,22127
exponential,middle,L_QB,frictionless,2036,23378
exponential,middle,L_QB,frictionless,2037,24700
exponential,middle,L_QB,frictionless,2038,26096
exponential,middle,L_QB,frictionless,2039,27572
exponential,middle,L_QB,frictionless,2040,29131
exponential,middle,L_QB,noresponse,2026,9731
exponential,middle,L_QB,noresponse,2027,10282
exponential,middle,L_QB,noresponse,2028,10863
exponential,middle,L_QB,noresponse,2029,11477
exponential,middle,L_QB,noresponse,2030,12126
exponential,middle,L_QB,noresponse,2031,12812
exponential,middle,L_QB,noresponse,2032,13536
exponential,middle,L_QB,noresponse,2033,14301
exponential,middle,L_QB,noresponse,2034,15110
exponential,middle,L_QB,noresponse,2035,15964
exponential,middle,L_QB,noresponse,2036,16867
exponential,middle,L_QB,noresponse,2037,17820
exponential,middle,L_QB,noresponse,2038,18709
exponential,middle,L_QB,noresponse,2039,19318
exponential,middle,L_QB,noresponse,2040,19759
exponential,middle,L_QB,perverse,2026,8792
exponential,middle,L_QB,perverse,2027,9290
exponential,middle,L_QB,perverse,2028,9815
exponential,middle,L_QB,perverse,2029,10369
exponential,middle,L_QB,perverse,2030,10956
exponential,middle,L_QB,perverse,2031,11576
exponential,middle,L_QB,perverse,2032,12230
exponential,middle,L_QB,perverse,2033,12921
exponential,middle,L_QB,perverse,2034,13652
exponential,middle,L_QB,perverse,2035,14423
exponential,middle,L_QB,perverse,2036,15239
exponential,middle,L_QB,perverse,2037,16100
exponential,middle,L_QB,perverse,2038,16862
exponential,middle,L_QB,perverse,2039,17254
exponential,middle,L_QB,perverse,2040,17416
exponential,middle,L_QB,perverse_low,2026,7852
exponential,middle,L_QB,perverse_low,2027,8298
exponential,middle,L_QB,perverse_low,2028,8766
exponential,middle,L_QB,perverse_low,2029,9262
exponential,middle,L_QB,perverse_low,2030,9786
exponential,middle,L_QB,perverse_low,2031,10340
exponential,middle,L_QB,perverse_low,2032,10924
exponential,middle,L_QB,perverse_low,2033,11540
exponential,middle,L_QB,perverse_low,2034,12194
exponential,middle,L_QB,perverse_low,2035,12882
exponential,middle,L_QB,perverse_low,2036,13612
exponential,middle,L_QB,perverse_low,2037,14380
exponential,middle,L_QB,perverse_low,2038,15016
exponential,middle,L_QB,perverse_low,2039,15191
exponential,middle,L_QB,perverse_low,2040,15073
exponential,middle,L_QB,reform,2026,8792
exponential,middle,L_QB,reform,2027,9736
exponential,middle,L_QB,reform,2028,10758
exponential,middle,L_QB,reform,2029,11865
exponential,middle,L_QB,reform,2030,13062
exponential,middle,L_QB,reform,2031,14357
exponential,middle,L_QB,reform,2032,15757
exponential,middle,L_QB,reform,2033,17269
exponential,middle,L_QB,reform,2034,18901
exponential,middle,L_QB,reform,2035,20663
exponential,middle,L_QB,reform,2036,22564
exponential,middle,L_QB,reform,2037,23840
exponential,middle,L_QB,reform,2038,25173
exponential,middle,L_QB,reform,2039,26540
exponential,middle,L_QB,reform,2040,27960
exponential,ideal,L1,frictionless,2026,17466
exponential,ideal,L1,frictionless,2027,18454
exponential,ideal,L1,frictionless,2028,19497
exponential,ideal,L1,frictionless,2029,20599
exponential,ideal,L1,frictionless,2030,21764
exponential,ideal,L1,frictionless,2031,22995
exponential,ideal,L1,frictionless,2032,24295
exponential,ideal,L1,frictionless,2033,25669
exponential,ideal,L1,frictionless,2034,27120
exponential,ideal,L1,frictionless,2035,28653
exponential,ideal,L1,frictionless,2036,30273
exponential,ideal,L1,frictionless,2037,31985
exponential,ideal,L1,frictionless,2038,33793
exponential,ideal,L1,frictionless,2039,35704
exponential,ideal,L1,frictionless,2040,37723
exponential,ideal,L1,noresponse,2026,15381
exponential,ideal,L1,noresponse,2027,16250
exponential,ideal,L1,noresponse,2028,17169
exponential,ideal,L1,noresponse,2029,18140
exponential,ideal,L1,noresponse,2030,19165
exponential,ideal,L1,noresponse,2031,20249
exponential,ideal,L1,noresponse,2032,21394
exponential,ideal,L1,noresponse,2033,22604
exponential,ideal,L1,noresponse,2034,23882
exponential,ideal,L1,noresponse,2035,25232
exponential,ideal,L1,noresponse,2036,26658
exponential,ideal,L1,noresponse,2037,28166
exponential,ideal,L1,noresponse,2038,29758
exponential,ideal,L1,noresponse,2039,31441
exponential,ideal,L1,noresponse,2040,33219
exponential,ideal,L1,perverse,2026,14860
exponential,ideal,L1,perverse,2027,15699
exponential,ideal,L1,perverse,2028,16587
exponential,ideal,L1,perverse,2029,17525
exponential,ideal,L1,perverse,2030,18515
exponential,ideal,L1,perverse,2031,19562
exponential,ideal,L1,perverse,2032,20669
exponential,ideal,L1,perverse,2033,21838
exponential,ideal,L1,perverse,2034,23072
exponential,ideal,L1,perverse,2035,24377
exponential,ideal,L1,perverse,2036,25754
exponential,ideal,L1,perverse,2037,27211
exponential,ideal,L1,perverse,2038,28749
exponential,ideal,L1,perverse,2039,30375
exponential,ideal,L1,perverse,2040,32093
exponential,ideal,L1,perverse_low,2026,14338
exponential,ideal,L1,perverse_low,2027,15148
exponential,ideal,L1,perverse_low,2028,16005
exponential,ideal,L1,perverse_low,2029,16910
exponential,ideal,L1,perverse_low,2030,17866
exponential,ideal,L1,perverse_low,2031,18876
exponential,ideal,L1,perverse_low,2032,19944
exponential,ideal,L1,perverse_low,2033,21072
exponential,ideal,L1,perverse_low,2034,22263
exponential,ideal,L1,perverse_low,2035,23522
exponential,ideal,L1,perverse_low,2036,24850
exponential,ideal,L1,perverse_low,2037,26256
exponential,ideal,L1,perverse_low,2038,27740
exponential,ideal,L1,perverse_low,2039,29310
exponential,ideal,L1,perverse_low,2040,30967
exponential,ideal,L1,reform,2026,14860
exponential,ideal,L1,reform,2027,15947
exponential,ideal,L1,reform,2028,17111
exponential,ideal,L1,reform,2029,18355
exponential,ideal,L1,reform,2030,19685
exponential,ideal,L1,reform,2031,21107
exponential,ideal,L1,reform,2032,22627
exponential,ideal,L1,reform,2033,24251
exponential,ideal,L1,reform,2034,25987
exponential,ideal,L1,reform,2035,27841
exponential,ideal,L1,reform,2036,29821
exponential,ideal,L1,reform,2037,31508
exponential,ideal,L1,reform,2038,33289
exponential,ideal,L1,reform,2039,35171
exponential,ideal,L1,reform,2040,37160
exponential,ideal,L2,frictionless,2026,18217
exponential,ideal,L2,frictionless,2027,19247
exponential,ideal,L2,frictionless,2028,20335
exponential,ideal,L2,frictionless,2029,21485
exponential,ideal,L2,frictionless,2030,22699
exponential,ideal,L2,frictionless,2031,23983
exponential,ideal,L2,frictionless,2032,25339
exponential,ideal,L2,frictionless,2033,26771
exponential,ideal,L2,frictionless,2034,28285
exponential,ideal,L2,frictionless,2035,29884
exponential,ideal,L2,frictionless,2036,31574
exponential,ideal,L2,frictionless,2037,33359
exponential,ideal,L2,frictionless,2038,35245
exponential,ideal,L2,frictionless,2039,37238
exponential,ideal,L2,frictionless,2040,39344
exponential,ideal,L2,noresponse,2026,15381
exponential,ideal,L2,noresponse,2027,16250
exponential,ideal,L2,noresponse,2028,17169
exponential,ideal,L2,noresponse,2029,18140
exponential,ideal,L2,noresponse,2030,19165
exponential,ideal,L2,noresponse,2031,20249
exponential,ideal,L2,noresponse,2032,21394
exponential,ideal,L2,noresponse,2033,22604
exponential,ideal,L2,noresponse,2034,23882
exponential,ideal,L2,noresponse,2035,25232
exponential,ideal,L2,noresponse,2036,26658
exponential,ideal,L2,noresponse,2037,28166
exponential,ideal,L2,noresponse,2038,29758
exponential,ideal,L2,noresponse,2039,31441
exponential,ideal,L2,noresponse,2040,33219
exponential,ideal,L2,perverse,2026,14672
exponential,ideal,L2,perverse,2027,15501
exponential,ideal,L2,perverse,2028,16378
exponential,ideal,L2,perverse,2029,17304
exponential,ideal,L2,perverse,2030,18282
exponential,ideal,L2,perverse,2031,19316
exponential,ideal,L2,perverse,2032,20408
exponential,ideal,L2,perverse,2033,21562
exponential,ideal,L2,perverse,2034,22781
exponential,ideal,L2,perverse,2035,24069
exponential,ideal,L2,perverse,2036,25429
exponential,ideal,L2,perverse,2037,26868
exponential,ideal,L2,perverse,2038,28386
exponential,ideal,L2,perverse,2039,29992
exponential,ideal,L2,perverse,2040,31688
exponential,ideal,L2,perverse_low,2026,13963
exponential,ideal,L2,perverse_low,2027,14752
exponential,ideal,L2,perverse_low,2028,15586
exponential,ideal,L2,perverse_low,2029,16468
exponential,ideal,L2,perverse_low,2030,17398
exponential,ideal,L2,perverse_low,2031,18382
exponential,ideal,L2,perverse_low,2032,19422
exponential,ideal,L2,perverse_low,2033,20520
exponential,ideal,L2,perverse_low,2034,21680
exponential,ideal,L2,perverse_low,2035,22906
exponential,ideal,L2,perverse_low,2036,24200
exponential,ideal,L2,perverse_low,2037,25570
exponential,ideal,L2,perverse_low,2038,27014
exponential,ideal,L2,perverse_low,2039,28542
exponential,ideal,L2,perverse_low,2040,30156
exponential,ideal,L2,reform,2026,14672
exponential,ideal,L2,reform,2027,15838
exponential,ideal,L2,reform,2028,17090
exponential,ideal,L2,reform,2029,18433
exponential,ideal,L2,reform,2030,19872
exponential,ideal,L2,reform,2031,21416
exponential,ideal,L2,reform,2032,23071
exponential,ideal,L2,reform,2033,24844
exponential,ideal,L2,reform,2034,26744
exponential,ideal,L2,reform,2035,28779
exponential,ideal,L2,reform,2036,30960
exponential,ideal,L2,reform,2037,32710
exponential,ideal,L2,reform,2038,34559
exponential,ideal,L2,reform,2039,36513
exponential,ideal,L2,reform,2040,38578
exponential,ideal,L3,frictionless,2026,19216
exponential,ideal,L3,frictionless,2027,20303
exponential,ideal,L3,frictionless,2028,21451
exponential,ideal,L3,frictionless,2029,22664
exponential,ideal,L3,frictionless,2030,23945
exponential,ideal,L3,frictionless,2031,25299
exponential,ideal,L3,frictionless,2032,26729
exponential,ideal,L3,frictionless,2033,28241
exponential,ideal,L3,frictionless,2034,29837
exponential,ideal,L3,frictionless,2035,31524
exponential,ideal,L3,frictionless,2036,33307
exponential,ideal,L3,frictionless,2037,35190
exponential,ideal,L3,frictionless,2038,37180
exponential,ideal,L3,frictionless,2039,39282
exponential,ideal,L3,frictionless,2040,41503
exponential,ideal,L3,noresponse,2026,15381
exponential,ideal,L3,noresponse,2027,16250
exponential,ideal,L3,noresponse,2028,17169
exponential,ideal,L3,noresponse,2029,18140
exponential,ideal,L3,noresponse,2030,19165
exponential,ideal,L3,noresponse,2031,20249
exponential,ideal,L3,noresponse,2032,21394
exponential,ideal,L3,noresponse,2033,22604
exponential,ideal,L3,noresponse,2034,23882
exponential,ideal,L3,noresponse,2035,25232
exponential,ideal,L3,noresponse,2036,26658
exponential,ideal,L3,noresponse,2037,28166
exponential,ideal,L3,noresponse,2038,29758
exponential,ideal,L3,noresponse,2039,31441
exponential,ideal,L3,noresponse,2040,33219
exponential,ideal,L3,perverse,2026,14422
exponential,ideal,L3,perverse,2027,15237
exponential,ideal,L3,perverse,2028,16098
exponential,ideal,L3,perverse,2029,17009
exponential,ideal,L3,perverse,2030,17970
exponential,ideal,L3,perverse,2031,18986
exponential,ideal,L3,perverse,2032,20060
exponential,ideal,L3,perverse,2033,21195
exponential,ideal,L3,perverse,2034,22393
exponential,ideal,L3,perverse,2035,23659
exponential,ideal,L3,perverse,2036,24996
exponential,ideal,L3,perverse,2037,26410
exponential,ideal,L3,perverse,2038,27902
exponential,ideal,L3,perverse,2039,29481
exponential,ideal,L3,perverse,2040,31148
exponential,ideal,L3,perverse_low,2026,13464
exponential,ideal,L3,perverse_low,2027,14224
exponential,ideal,L3,perverse_low,2028,15028
exponential,ideal,L3,perverse_low,2029,15878
exponential,ideal,L3,perverse_low,2030,16775
exponential,ideal,L3,perverse_low,2031,17724
exponential,ideal,L3,perverse_low,2032,18726
exponential,ideal,L3,perverse_low,2033,19786
exponential,ideal,L3,perverse_low,2034,20904
exponential,ideal,L3,perverse_low,2035,22086
exponential,ideal,L3,perverse_low,2036,23334
exponential,ideal,L3,perverse_low,2037,24654
exponential,ideal,L3,perverse_low,2038,26047
exponential,ideal,L3,perverse_low,2039,27520
exponential,ideal,L3,perverse_low,2040,29077
exponential,ideal,L3,reform,2026,14422
exponential,ideal,L3,reform,2027,15693
exponential,ideal,L3,reform,2028,17062
exponential,ideal,L3,reform,2029,18536
exponential,ideal,L3,reform,2030,20121
exponential,ideal,L3,reform,2031,21827
exponential,ideal,L3,reform,2032,23661
exponential,ideal,L3,reform,2033,25634
exponential,ideal,L3,reform,2034,27753
exponential,ideal,L3,reform,2035,30030
exponential,ideal,L3,reform,2036,32476
exponential,ideal,L3,reform,2037,34312
exponential,ideal,L3,reform,2038,36252
exponential,ideal,L3,reform,2039,38302
exponential,ideal,L3,reform,2040,40468
exponential,ideal,L3C,frictionless,2026,19216
exponential,ideal,L3C,frictionless,2027,20303
exponential,ideal,L3C,frictionless,2028,21451
exponential,ideal,L3C,frictionless,2029,22664
exponential,ideal,L3C,frictionless,2030,23945
exponential,ideal,L3C,frictionless,2031,25299
exponential,ideal,L3C,frictionless,2032,26729
exponential,ideal,L3C,frictionless,2033,28241
exponential,ideal,L3C,frictionless,2034,29837
exponential,ideal,L3C,frictionless,2035,31524
exponential,ideal,L3C,frictionless,2036,33307
exponential,ideal,L3C,frictionless,2037,35190
exponential,ideal,L3C,frictionless,2038,37180
exponential,ideal,L3C,frictionless,2039,39282
exponential,ideal,L3C,frictionless,2040,41503
exponential,ideal,L3C,noresponse,2026,15381
exponential,ideal,L3C,noresponse,2027,16250
exponential,ideal,L3C,noresponse,2028,17169
exponential,ideal,L3C,noresponse,2029,18140
exponential,ideal,L3C,noresponse,2030,19165
exponential,ideal,L3C,noresponse,2031,20249
exponential,ideal,L3C,noresponse,2032,21394
exponential,ideal,L3C,noresponse,2033,22604
exponential,ideal,L3C,noresponse,2034,23882
exponential,ideal,L3C,noresponse,2035,25232
exponential,ideal,L3C,noresponse,2036,26658
exponential,ideal,L3C,noresponse,2037,28166
exponential,ideal,L3C,noresponse,2038,29758
exponential,ideal,L3C,noresponse,2039,31441
exponential,ideal,L3C,noresponse,2040,33219
exponential,ideal,L3C,perverse,2026,14422
exponential,ideal,L3C,perverse,2027,15237
exponential,ideal,L3C,perverse,2028,16098
exponential,ideal,L3C,perverse,2029,17009
exponential,ideal,L3C,perverse,2030,17970
exponential,ideal,L3C,perverse,2031,18986
exponential,ideal,L3C,perverse,2032,20060
exponential,ideal,L3C,perverse,2033,21195
exponential,ideal,L3C,perverse,2034,22393
exponential,ideal,L3C,perverse,2035,23659
exponential,ideal,L3C,perverse,2036,24996
exponential,ideal,L3C,perverse,2037,26410
exponential,ideal,L3C,perverse,2038,27902
exponential,ideal,L3C,perverse,2039,29481
exponential,ideal,L3C,perverse,2040,31148
exponential,ideal,L3C,perverse_low,2026,13464
exponential,ideal,L3C,perverse_low,2027,14224
exponential,ideal,L3C,perverse_low,2028,15028
exponential,ideal,L3C,perverse_low,2029,15878
exponential,ideal,L3C,perverse_low,2030,16775
exponential,ideal,L3C,perverse_low,2031,17724
exponential,ideal,L3C,perverse_low,2032,18726
exponential,ideal,L3C,perverse_low,2033,19786
exponential,ideal,L3C,perverse_low,2034,20904
exponential,ideal,L3C,perverse_low,2035,22086
exponential,ideal,L3C,perverse_low,2036,23334
exponential,ideal,L3C,perverse_low,2037,24654
exponential,ideal,L3C,perverse_low,2038,26047
exponential,ideal,L3C,perverse_low,2039,27520
exponential,ideal,L3C,perverse_low,2040,29077
exponential,ideal,L3C,reform,2026,14422
exponential,ideal,L3C,reform,2027,15693
exponential,ideal,L3C,reform,2028,17062
exponential,ideal,L3C,reform,2029,18536
exponential,ideal,L3C,reform,2030,20121
exponential,ideal,L3C,reform,2031,21827
exponential,ideal,L3C,reform,2032,23661
exponential,ideal,L3C,reform,2033,25634
exponential,ideal,L3C,reform,2034,27753
exponential,ideal,L3C,reform,2035,30030
exponential,ideal,L3C,reform,2036,32476
exponential,ideal,L3C,reform,2037,34312
exponential,ideal,L3C,reform,2038,36252
exponential,ideal,L3C,reform,2039,38302
exponential,ideal,L3C,reform,2040,40468
exponential,ideal,L4,frictionless,2026,19568
exponential,ideal,L4,frictionless,2027,20675
exponential,ideal,L4,frictionless,2028,21843
exponential,ideal,L4,frictionless,2029,23078
exponential,ideal,L4,frictionless,2030,24383
exponential,ideal,L4,frictionless,2031,25762
exponential,ideal,L4,frictionless,2032,27219
exponential,ideal,L4,frictionless,2033,28758
exponential,ideal,L4,frictionless,2034,30384
exponential,ideal,L4,frictionless,2035,32101
exponential,ideal,L4,frictionless,2036,33916
exponential,ideal,L4,frictionless,2037,35834
exponential,ideal,L4,frictionless,2038,37860
exponential,ideal,L4,frictionless,2039,40001
exponential,ideal,L4,frictionless,2040,42263
exponential,ideal,L4,noresponse,2026,15381
exponential,ideal,L4,noresponse,2027,16250
exponential,ideal,L4,noresponse,2028,17169
exponential,ideal,L4,noresponse,2029,18140
exponential,ideal,L4,noresponse,2030,19165
exponential,ideal,L4,noresponse,2031,20249
exponential,ideal,L4,noresponse,2032,21394
exponential,ideal,L4,noresponse,2033,22604
exponential,ideal,L4,noresponse,2034,23882
exponential,ideal,L4,noresponse,2035,25232
exponential,ideal,L4,noresponse,2036,26658
exponential,ideal,L4,noresponse,2037,28166
exponential,ideal,L4,noresponse,2038,29758
exponential,ideal,L4,noresponse,2039,31441
exponential,ideal,L4,noresponse,2040,33219
exponential,ideal,L4,perverse,2026,14334
exponential,ideal,L4,perverse,2027,15144
exponential,ideal,L4,perverse,2028,16000
exponential,ideal,L4,perverse,2029,16906
exponential,ideal,L4,perverse,2030,17860
exponential,ideal,L4,perverse,2031,18871
exponential,ideal,L4,perverse,2032,19938
exponential,ideal,L4,perverse,2033,21066
exponential,ideal,L4,perverse,2034,22256
exponential,ideal,L4,perverse,2035,23515
exponential,ideal,L4,perverse,2036,24844
exponential,ideal,L4,perverse,2037,26249
exponential,ideal,L4,perverse,2038,27732
exponential,ideal,L4,perverse,2039,29301
exponential,ideal,L4,perverse,2040,30958
exponential,ideal,L4,perverse_low,2026,13288
exponential,ideal,L4,perverse_low,2027,14038
exponential,ideal,L4,perverse_low,2028,14832
exponential,ideal,L4,perverse_low,2029,15671
exponential,ideal,L4,perverse_low,2030,16556
exponential,ideal,L4,perverse_low,2031,17492
exponential,ideal,L4,perverse_low,2032,18482
exponential,ideal,L4,perverse_low,2033,19527
exponential,ideal,L4,perverse_low,2034,20631
exponential,ideal,L4,perverse_low,2035,21798
exponential,ideal,L4,perverse_low,2036,23029
exponential,ideal,L4,perverse_low,2037,24332
exponential,ideal,L4,perverse_low,2038,25707
exponential,ideal,L4,perverse_low,2039,27161
exponential,ideal,L4,perverse_low,2040,28697
exponential,ideal,L4,reform,2026,14334
exponential,ideal,L4,reform,2027,15642
exponential,ideal,L4,reform,2028,17052
exponential,ideal,L4,reform,2029,18572
exponential,ideal,L4,reform,2030,20209
exponential,ideal,L4,reform,2031,21972
exponential,ideal,L4,reform,2032,23870
exponential,ideal,L4,reform,2033,25912
exponential,ideal,L4,reform,2034,28108
exponential,ideal,L4,reform,2035,30470
exponential,ideal,L4,reform,2036,33009
exponential,ideal,L4,reform,2037,34876
exponential,ideal,L4,reform,2038,36847
exponential,ideal,L4,reform,2039,38931
exponential,ideal,L4,reform,2040,41132
exponential,ideal,L_EU,frictionless,2026,18630
exponential,ideal,L_EU,frictionless,2027,19684
exponential,ideal,L_EU,frictionless,2028,20796
exponential,ideal,L_EU,frictionless,2029,21972
exponential,ideal,L_EU,frictionless,2030,23215
